actor_id,first_name,film_id,title
23,SANDRA,804,"SLEEPING SUSPECTS"
23,SANDRA,820,"SONS INTERVIEW"
23,SANDRA,826,"SPEED SUIT"
23,SANDRA,833,"SPLENDOR PATTON"
23,SANDRA,842,"STATE WASTELAND"
23,SANDRA,853,"STRANGER STRANGERS"
23,SANDRA,855,"STREAK RIDGEMONT"
23,SANDRA,856,"STREETCAR INTENTIONS"
23,SANDRA,935,"VANISHED GARDEN"
23,SANDRA,981,"WOLVES DESIRE"
23,SANDRA,997,"YOUTH KICK"
24,CAMERON,3,"ADAPTATION HOLES"
24,CAMERON,83,"BLUES INSTINCT"
24,CAMERON,112,"CALENDAR GUNFIGHT"
24,CAMERON,126,"CASUALTIES ENCINO"
24,CAMERON,148,"CHOCOLATE DUCK"
24,CAMERON,164,"COAST RAINBOW"
24,CAMERON,178,"CONNECTION MICROCOSMOS"
24,CAMERON,194,"CROW GREASE"
24,CAMERON,199,"CUPBOARD SINNERS"
24,CAMERON,242,"DOOM DANCING"
24,CAMERON,256,"DROP WATERFRONT"
24,CAMERON,277,"ELEPHANT TROJAN"
24,CAMERON,335,"FREEDOM CLEOPATRA"
24,CAMERON,405,"HAUNTED ANTITRUST"
24,CAMERON,463,"INSTINCT AIRPORT"
24,CAMERON,515,"LEGALLY SECRETARY"
24,CAMERON,585,"MOB DUFFEL"
24,CAMERON,603,"MOVIE SHAKESPEARE"
24,CAMERON,653,"PANIC CLUB"
24,CAMERON,704,"PURE RUNNER"
24,CAMERON,781,"SEVEN SWARM"
24,CAMERON,829,"SPINAL ROCKY"
24,CAMERON,832,"SPLASH GUMP"
24,CAMERON,969,"WEST LION"
25,KEVIN,21,"AMERICAN CIRCUS"
25,KEVIN,86,"BOOGIE AMELIE"
25,KEVIN,153,"CITIZEN SHREK"
25,KEVIN,179,"CONQUERER NUTS"
25,KEVIN,204,"DALMATIONS SWEDEN"
25,KEVIN,213,"DATE SPEED"
25,KEVIN,226,"DESTINY SATURDAY"
25,KEVIN,245,"DOUBLE WRATH"
25,KEVIN,311,"FICTION CHRISTMAS"
25,KEVIN,404,"HATE HANDICAP"
25,KEVIN,411,"HEAVENLY GUN"
25,KEVIN,420,"HOLES BRANNIGAN"
25,KEVIN,538,"LOVERBOY ATTACKS"
25,KEVIN,564,"MASSAGE IMAGE"
25,KEVIN,583,"MISSION ZOOLANDER"
25,KEVIN,606,"MUMMY CREATURES"
25,KEVIN,688,"POLISH BROOKLYN"
25,KEVIN,697,"PRIMARY GLASS"
25,KEVIN,755,"SABRINA MIDNIGHT"
25,KEVIN,871,"SWEDEN SHINING"
25,KEVIN,914,"TROUBLE DATE"
26,RIP,9,"ALABAMA DEVIL"
26,RIP,21,"AMERICAN CIRCUS"
26,RIP,34,"ARABIA DOGMA"
26,RIP,90,"BOULEVARD MOB"
26,RIP,93,"BRANNIGAN SUNRISE"
26,RIP,103,"BUCKET BROTHERHOOD"
26,RIP,147,"CHOCOLAT HARRY"
26,RIP,186,"CRAFT OUTFIELD"
26,RIP,201,"CYCLONE FAMILY"
26,RIP,225,"DESTINATION JERK"
26,RIP,241,"DONNIE ALLEY"
26,RIP,327,"FOOL MOCKINGBIRD"
26,RIP,329,"FORREST SONS"
26,RIP,340,"FRONTIER CABIN"
26,RIP,345,"GABLES METROPOLIS"
26,RIP,390,"GUYS FALCON"
26,RIP,392,"HALL CASSIDY"
26,RIP,529,"LONELY ELEPHANT"
26,RIP,544,"MADISON TRAP"
26,RIP,564,"MASSAGE IMAGE"
26,RIP,635,"OKLAHOMA JUMANJI"
26,RIP,644,"OSCAR GOLD"
26,RIP,682,"PITTSBURGH HUNCHBACK"
26,RIP,688,"POLISH BROOKLYN"
26,RIP,715,"RANGE MOONWALKER"
26,RIP,732,"RINGS HEARTBREAKERS"
26,RIP,758,"SAINTS BRIDE"
26,RIP,764,"SATURDAY LAMBS"
26,RIP,795,"SIEGE MADRE"
26,RIP,821,"SORORITY QUEEN"
26,RIP,885,"TEXAS WATCH"
26,RIP,904,"TRAIN BUNCH"
26,RIP,906,"TRAMP OTHERS"
27,JULIA,19,"AMADEUS HOLY"
27,JULIA,34,"ARABIA DOGMA"
27,JULIA,85,"BONNIE HOLOCAUST"
27,JULIA,150,"CIDER DESIRE"
27,JULIA,172,"CONEHEADS SMOOCHY"
27,JULIA,273,"EFFECT GLADIATOR"
27,JULIA,334,"FREDDY STORM"
27,JULIA,347,"GAMES BOWFINGER"
27,JULIA,359,"GLADIATOR WESTWARD"
27,JULIA,398,"HANOVER GALAXY"
27,JULIA,415,"HIGH ENCINO"
27,JULIA,462,"INSIDER ARIZONA"
27,JULIA,477,"JAWBREAKER BROOKLYN"
27,JULIA,500,"KISS GLORY"
27,JULIA,503,"KRAMER CHOCOLATE"
27,JULIA,540,"LUCKY FLYING"
27,JULIA,586,"MOCKINGBIRD HOLLYWOOD"
27,JULIA,593,"MONTEREY LABYRINTH"
27,JULIA,637,"OPEN AFRICAN"
27,JULIA,679,"PILOT HOOSIERS"
27,JULIA,682,"PITTSBURGH HUNCHBACK"
27,JULIA,695,"PRESIDENT BANG"
27,JULIA,771,"SCORPION APOLLO"
27,JULIA,805,"SLEEPLESS MONSOON"
27,JULIA,830,"SPIRIT FLINTSTONES"
27,JULIA,854,"STRANGERS GRAFFITI"
27,JULIA,873,"SWEETHEARTS SUSPECTS"
27,JULIA,880,"TELEMARK HEARTBREAKERS"
27,JULIA,889,"TIES HUNGER"
27,JULIA,904,"TRAIN BUNCH"
27,JULIA,967,"WEEKEND PERSONAL"
27,JULIA,986,"WONKA SEA"
27,JULIA,996,"YOUNG LANGUAGE"
28,WOODY,14,"ALICE FANTASIA"
28,WOODY,43,"ATLANTIS CAUSE"
28,WOODY,58,"BEACH HEARTBREAKERS"
28,WOODY,74,"BIRCH ANTITRUST"
28,WOODY,96,"BREAKING HOME"
28,WOODY,107,"BUNCH MINDS"
28,WOODY,259,"DUCK RACER"
28,WOODY,263,"DURHAM PANKY"
28,WOODY,287,"ENTRAPMENT SATISFACTION"
28,WOODY,358,"GILMORE BOILED"
28,WOODY,502,"KNOCK WARLOCK"
28,WOODY,508,"LAMBS CINCINATTI"
28,WOODY,532,"LOSER HUSTLER"
28,WOODY,551,"MAIDEN HOME"
28,WOODY,574,"MIDNIGHT WESTWARD"
28,WOODY,597,"MOONWALKER FOOL"
28,WOODY,619,"NEIGHBORS CHARADE"
28,WOODY,625,"NONE SPIKING"
28,WOODY,652,"PAJAMA JAWBREAKER"
28,WOODY,679,"PILOT HOOSIERS"
28,WOODY,743,"ROOM ROMAN"
28,WOODY,790,"SHOOTIST SUPERFLY"
28,WOODY,793,"SHRUNK DIVINE"
28,WOODY,816,"SNOWMAN ROLLERCOASTER"
28,WOODY,827,"SPICE SORORITY"
28,WOODY,835,"SPY MILE"
28,WOODY,879,"TELEGRAPH VOYAGE"
28,WOODY,908,"TRAP GUYS"
28,WOODY,953,"WAIT CIDER"
28,WOODY,973,"WIFE TURN"
28,WOODY,994,"WYOMING STORM"
29,ALEC,10,"ALADDIN CALENDAR"
29,ALEC,79,"BLADE POLISH"
29,ALEC,105,"BULL SHAWSHANK"
29,ALEC,110,"CABIN FLASH"
29,ALEC,131,"CENTER DINOSAUR"
29,ALEC,133,"CHAMBER ITALIAN"
29,ALEC,172,"CONEHEADS SMOOCHY"
29,ALEC,226,"DESTINY SATURDAY"
29,ALEC,273,"EFFECT GLADIATOR"
29,ALEC,282,"ENCOUNTERS CURTAIN"
29,ALEC,296,"EXPRESS LONELY"
29,ALEC,311,"FICTION CHRISTMAS"
29,ALEC,335,"FREEDOM CLEOPATRA"
29,ALEC,342,"FUGITIVE MAGUIRE"
29,ALEC,436,"HOURS RAGE"
29,ALEC,444,"HUSTLER PARTY"
29,ALEC,449,"IDENTITY LOVER"
29,ALEC,462,"INSIDER ARIZONA"
29,ALEC,482,"JEOPARDY ENCINO"
29,ALEC,488,"JOON NORTHWEST"
29,ALEC,519,"LIBERTY MAGNIFICENT"
29,ALEC,547,"MAGIC MALLRATS"
29,ALEC,590,"MONEY HAROLD"
29,ALEC,646,"OUTBREAK DIVINE"
29,ALEC,723,"REIGN GENTLEMEN"
29,ALEC,812,"SMOKING BARBARELLA"
29,ALEC,862,"SUMMER SCARFACE"
29,ALEC,928,"UPTOWN YOUNG"
29,ALEC,944,"VIRGIN DAISY"
30,SANDRA,1,"ACADEMY DINOSAUR"
30,SANDRA,53,"BANG KWAI"
30,SANDRA,64,"BEETHOVEN EXORCIST"
30,SANDRA,69,"BEVERLY OUTLAW"
30,SANDRA,77,"BIRDS PERDITION"
30,SANDRA,87,"BOONDOCK BALLROOM"
30,SANDRA,260,"DUDE BLINDNESS"
30,SANDRA,262,"DUMBO LUST"
30,SANDRA,286,"ENOUGH RAGING"
30,SANDRA,292,"EXCITEMENT EVE"
30,SANDRA,301,"FAMILY SWEET"
30,SANDRA,318,"FIREHOUSE VIETNAM"
30,SANDRA,321,"FLASH WARS"
30,SANDRA,357,"GILBERT PELICAN"
30,SANDRA,565,"MATRIX SNOWMAN"
30,SANDRA,732,"RINGS HEARTBREAKERS"
30,SANDRA,797,"SILENCE KANE"
30,SANDRA,838,"STAGECOACH ARMAGEDDON"
30,SANDRA,945,"VIRGINIAN PLUTO"
31,SISSY,88,"BORN SPINAL"
31,SISSY,146,"CHITTY LOCK"
31,SISSY,163,"CLYDE THEORY"
31,SISSY,164,"COAST RAINBOW"
31,SISSY,188,"CRAZY HOME"
31,SISSY,299,"FACTORY DRAGON"
31,SISSY,308,"FERRIS MOTHER"
31,SISSY,368,"GONE TROUBLE"
31,SISSY,380,"GREEK EVERYONE"
31,SISSY,431,"HOOSIERS BIRDCAGE"
31,SISSY,585,"MOB DUFFEL"
31,SISSY,637,"OPEN AFRICAN"
31,SISSY,700,"PRIX UNDEFEATED"
31,SISSY,739,"ROCKY WAR"
31,SISSY,793,"SHRUNK DIVINE"
31,SISSY,802,"SKY MIRACLE"
31,SISSY,880,"TELEMARK HEARTBREAKERS"
31,SISSY,978,"WISDOM WORKER"
32,TIM,65,"BEHAVIOR RUNAWAY"
32,TIM,84,"BOILED DARES"
32,TIM,103,"BUCKET BROTHERHOOD"
32,TIM,112,"CALENDAR GUNFIGHT"
32,TIM,136,"CHAPLIN LICENSE"
32,TIM,197,"CRUSADE HONEY"
32,TIM,199,"CUPBOARD SINNERS"
32,TIM,219,"DEEP CRUSADE"
32,TIM,309,"FEUD FROGMEN"
32,TIM,312,"FIDDLER LOST"
32,TIM,401,"HAROLD FRENCH"
32,TIM,427,"HOMEWARD CIDER"
32,TIM,431,"HOOSIERS BIRDCAGE"
32,TIM,523,"LIGHTS DEER"
32,TIM,567,"MEET CHOCOLATE"
32,TIM,585,"MOB DUFFEL"
32,TIM,606,"MUMMY CREATURES"
32,TIM,651,"PACKER MADIGAN"
32,TIM,667,"PEACH INNOCENT"
32,TIM,669,"PEARL DESTINY"
32,TIM,815,"SNATCHERS MONTEZUMA"
32,TIM,928,"UPTOWN YOUNG"
32,TIM,980,"WIZARD COLDBLOODED"
33,MILLA,56,"BAREFOOT MANCHURIAN"
33,MILLA,112,"CALENDAR GUNFIGHT"
33,MILLA,135,"CHANCE RESURRECTION"
33,MILLA,154,"CLASH FREDDY"
33,MILLA,214,"DAUGHTER MADIGAN"
33,MILLA,252,"DREAM PICKUP"
33,MILLA,305,"FATAL HAUNTED"
33,MILLA,306,"FEATHERS METAL"
33,MILLA,473,"JACKET FRISCO"
33,MILLA,489,"JUGGLER HARDLY"
33,MILLA,574,"MIDNIGHT WESTWARD"
33,MILLA,618,"NECKLACE OUTBREAK"
33,MILLA,667,"PEACH INNOCENT"
33,MILLA,694,"PREJUDICE OLEANDER"
33,MILLA,712,"RAIDERS ANTITRUST"
33,MILLA,735,"ROBBERS JOON"
33,MILLA,737,"ROCK INSTINCT"
33,MILLA,754,"RUSHMORE MERMAID"
33,MILLA,775,"SEATTLE EXPECATIONS"
33,MILLA,878,"TEEN APOLLO"
33,MILLA,881,"TEMPLE ATTRACTION"
33,MILLA,965,"WATERSHIP FRONTIER"
33,MILLA,972,"WHISPERER GIANT"
33,MILLA,993,"WRONG BEHAVIOR"
34,AUDREY,43,"ATLANTIS CAUSE"
34,AUDREY,90,"BOULEVARD MOB"
34,AUDREY,119,"CAPER MOTIONS"
34,AUDREY,125,"CASSIDY WYOMING"
34,AUDREY,172,"CONEHEADS SMOOCHY"
34,AUDREY,182,"CONTROL ANTHEM"
34,AUDREY,244,"DORADO NOTTING"
34,AUDREY,336,"FRENCH HOLIDAY"
34,AUDREY,389,"GUNFIGHTER MUSSOLINI"
34,AUDREY,393,"HALLOWEEN NUTS"
34,AUDREY,438,"HUMAN GRAFFITI"
34,AUDREY,493,"KANE EXORCIST"
34,AUDREY,502,"KNOCK WARLOCK"
34,AUDREY,525,"LOATHING LEGALLY"
34,AUDREY,668,"PEAK FOREVER"
34,AUDREY,720,"REDEMPTION COMFORTS"
34,AUDREY,779,"SENSE GREEK"
34,AUDREY,788,"SHIP WONDERLAND"
34,AUDREY,794,"SIDE ARK"
34,AUDREY,836,"SQUAD FISH"
34,AUDREY,846,"STING PERSONAL"
34,AUDREY,853,"STRANGER STRANGERS"
34,AUDREY,929,"USUAL UNTOUCHABLES"
34,AUDREY,950,"VOLUME HOUSE"
34,AUDREY,971,"WHALE BIKINI"
35,JUDY,10,"ALADDIN CALENDAR"
35,JUDY,35,"ARACHNOPHOBIA ROLLERCOASTER"
35,JUDY,52,"BALLROOM MOCKINGBIRD"
35,JUDY,201,"CYCLONE FAMILY"
35,JUDY,256,"DROP WATERFRONT"
35,JUDY,389,"GUNFIGHTER MUSSOLINI"
35,JUDY,589,"MODERN DORADO"
35,JUDY,612,"MUSSOLINI SPOILERS"
35,JUDY,615,"NASH CHOCOLAT"
35,JUDY,707,"QUEST MUSSOLINI"
35,JUDY,732,"RINGS HEARTBREAKERS"
35,JUDY,738,"ROCKETEER MOTHER"
35,JUDY,748,"RUGRATS SHAKESPEARE"
35,JUDY,817,"SOLDIERS EVOLUTION"
35,JUDY,914,"TROUBLE DATE"
36,BURT,15,"ALIEN CENTER"
36,BURT,81,"BLINDNESS GUN"
36,BURT,171,"COMMANDMENTS EXPRESS"
36,BURT,231,"DINOSAUR SECRETARY"
36,BURT,245,"DOUBLE WRATH"
36,BURT,283,"ENDING CROWDS"
36,BURT,380,"GREEK EVERYONE"
36,BURT,381,"GRINCH MASSAGE"
36,BURT,387,"GUN BONNIE"
36,BURT,390,"GUYS FALCON"
36,BURT,410,"HEAVEN FREEDOM"
36,BURT,426,"HOME PITY"
36,BURT,427,"HOMEWARD CIDER"
36,BURT,453,"IMAGE PRINCESS"
36,BURT,466,"INTOLERABLE INTENTIONS"
36,BURT,484,"JERK PAYCHECK"
36,BURT,493,"KANE EXORCIST"
36,BURT,499,"KING EVOLUTION"
36,BURT,569,"MENAGERIE RUSHMORE"
36,BURT,590,"MONEY HAROLD"
36,BURT,600,"MOTIONS DETAILS"
36,BURT,714,"RANDOM GO"
36,BURT,715,"RANGE MOONWALKER"
36,BURT,716,"REAP UNFAITHFUL"
36,BURT,731,"RIGHT CRANES"
36,BURT,875,"TALENTED HOMICIDE"
36,BURT,915,"TRUMAN CRAZY"
36,BURT,931,"VALENTINE VANISHING"
36,BURT,956,"WANDA CHAMBER"
37,VAL,10,"ALADDIN CALENDAR"
37,VAL,12,"ALASKA PHANTOM"
37,VAL,19,"AMADEUS HOLY"
37,VAL,118,"CANYON STOCK"
37,VAL,119,"CAPER MOTIONS"
37,VAL,122,"CARRIE BUNCH"
37,VAL,146,"CHITTY LOCK"
37,VAL,204,"DALMATIONS SWEDEN"
37,VAL,253,"DRIFTER COMMANDMENTS"
37,VAL,260,"DUDE BLINDNESS"
37,VAL,277,"ELEPHANT TROJAN"
37,VAL,317,"FIREBALL PHILADELPHIA"
37,VAL,467,"INTRIGUE WORST"
37,VAL,477,"JAWBREAKER BROOKLYN"
37,VAL,485,"JERSEY SASSY"
37,VAL,508,"LAMBS CINCINATTI"
37,VAL,529,"LONELY ELEPHANT"
37,VAL,553,"MAKER GABLES"
37,VAL,555,"MALLRATS UNITED"
37,VAL,572,"METROPOLIS COMA"
37,VAL,588,"MODEL FISH"
37,VAL,662,"PATHS CONTROL"
37,VAL,663,"PATIENT SISTER"
37,VAL,694,"PREJUDICE OLEANDER"
37,VAL,697,"PRIMARY GLASS"
37,VAL,785,"SHAWSHANK BUBBLE"
37,VAL,839,"STALLION SUNDANCE"
37,VAL,840,"STAMPEDE DISTURBING"
37,VAL,853,"STRANGER STRANGERS"
37,VAL,900,"TOWN ARK"
37,VAL,925,"UNITED PILOT"
37,VAL,963,"WATCH TRACY"
37,VAL,966,"WEDDING APOLLO"
37,VAL,989,"WORKING MICROCOSMOS"
37,VAL,997,"YOUTH KICK"
38,TOM,24,"ANALYZE HOOSIERS"
38,TOM,111,"CADDYSHACK JEDI"
38,TOM,160,"CLUB GRAFFITI"
38,TOM,176,"CONGENIALITY QUEST"
38,TOM,223,"DESIRE ALIEN"
38,TOM,241,"DONNIE ALLEY"
38,TOM,274,"EGG IGBY"
38,TOM,335,"FREEDOM CLEOPATRA"
38,TOM,338,"FRISCO FORREST"
38,TOM,353,"GENTLEMEN STAGE"
38,TOM,448,"IDAHO LOVE"
38,TOM,450,"IDOLS SNATCHERS"
38,TOM,458,"INDIAN LOVE"
38,TOM,501,"KISSING DOLLS"
38,TOM,516,"LEGEND JEDI"
38,TOM,547,"MAGIC MALLRATS"
38,TOM,583,"MISSION ZOOLANDER"
38,TOM,618,"NECKLACE OUTBREAK"
38,TOM,619,"NEIGHBORS CHARADE"
38,TOM,705,"PURPLE MOVIE"
38,TOM,793,"SHRUNK DIVINE"
38,TOM,827,"SPICE SORORITY"
38,TOM,839,"STALLION SUNDANCE"
38,TOM,853,"STRANGER STRANGERS"
38,TOM,876,"TARZAN VIDEOTAPE"
39,GOLDIE,71,"BILKO ANONYMOUS"
39,GOLDIE,73,"BINGO TALENTED"
39,GOLDIE,168,"COMANCHEROS ENEMY"
39,GOLDIE,203,"DAISY MENAGERIE"
39,GOLDIE,222,"DESERT POSEIDON"
39,GOLDIE,290,"EVERYONE CRAFT"
39,GOLDIE,293,"EXORCIST STING"
39,GOLDIE,320,"FLAMINGOS CONNECTICUT"
39,GOLDIE,415,"HIGH ENCINO"
39,GOLDIE,425,"HOLY TADPOLE"
39,GOLDIE,431,"HOOSIERS BIRDCAGE"
39,GOLDIE,456,"INCH JET"
39,GOLDIE,476,"JASON TRAP"
39,GOLDIE,559,"MARRIED GO"
39,GOLDIE,587,"MOD SECRETARY"
39,GOLDIE,598,"MOSQUITO ARMAGEDDON"
39,GOLDIE,606,"MUMMY CREATURES"
39,GOLDIE,648,"OUTLAW HANKY"
39,GOLDIE,683,"PITY BOUND"
39,GOLDIE,689,"POLLOCK DELIVERANCE"
39,GOLDIE,696,"PRIDE ALAMO"
39,GOLDIE,700,"PRIX UNDEFEATED"
39,GOLDIE,703,"PUNK DIVORCE"
39,GOLDIE,736,"ROBBERY BRIGHT"
39,GOLDIE,772,"SEA VIRGIN"
39,GOLDIE,815,"SNATCHERS MONTEZUMA"
39,GOLDIE,831,"SPIRITED CASUALTIES"
39,GOLDIE,920,"UNBREAKABLE KARATE"
40,JOHNNY,1,"ACADEMY DINOSAUR"
40,JOHNNY,11,"ALAMO VIDEOTAPE"
40,JOHNNY,34,"ARABIA DOGMA"
40,JOHNNY,107,"BUNCH MINDS"
40,JOHNNY,128,"CATCH AMISTAD"
40,JOHNNY,163,"CLYDE THEORY"
40,JOHNNY,177,"CONNECTICUT TRAMP"
40,JOHNNY,223,"DESIRE ALIEN"
40,JOHNNY,233,"DISCIPLE MOTHER"
40,JOHNNY,326,"FLYING HOOK"
40,JOHNNY,374,"GRAFFITI LOVE"
40,JOHNNY,394,"HAMLET WISDOM"
40,JOHNNY,396,"HANGING DEEP"
40,JOHNNY,463,"INSTINCT AIRPORT"
40,JOHNNY,466,"INTOLERABLE INTENTIONS"
40,JOHNNY,494,"KARATE MOON"
40,JOHNNY,521,"LIES TREATMENT"
40,JOHNNY,723,"REIGN GENTLEMEN"
40,JOHNNY,737,"ROCK INSTINCT"
40,JOHNNY,744,"ROOTS REMEMBER"
40,JOHNNY,747,"ROXANNE REBEL"
40,JOHNNY,754,"RUSHMORE MERMAID"
40,JOHNNY,799,"SIMON NORTH"
40,JOHNNY,835,"SPY MILE"
40,JOHNNY,868,"SUPERFLY TRIP"
40,JOHNNY,869,"SUSPECTS QUILLS"
40,JOHNNY,887,"THIEF PELICAN"
40,JOHNNY,933,"VAMPIRE WHALE"
40,JOHNNY,938,"VELVET TERMINATOR"
41,JODIE,4,"AFFAIR PREJUDICE"
41,JODIE,60,"BEAST HUNCHBACK"
41,JODIE,69,"BEVERLY OUTLAW"
41,JODIE,86,"BOOGIE AMELIE"
41,JODIE,100,"BROOKLYN DESERT"
41,JODIE,150,"CIDER DESIRE"
41,JODIE,159,"CLOSER BANG"
41,JODIE,194,"CROW GREASE"
41,JODIE,203,"DAISY MENAGERIE"
41,JODIE,212,"DARN FORRESTER"
41,JODIE,230,"DIARY PANIC"
41,JODIE,249,"DRACULA CRYSTAL"
41,JODIE,252,"DREAM PICKUP"
41,JODIE,305,"FATAL HAUNTED"
41,JODIE,336,"FRENCH HOLIDAY"
41,JODIE,383,"GROOVE FICTION"
41,JODIE,544,"MADISON TRAP"
41,JODIE,596,"MOONSHINE CABIN"
41,JODIE,657,"PARADISE SABRINA"
41,JODIE,674,"PET HAUNTING"
41,JODIE,678,"PICKUP DRIVING"
41,JODIE,721,"REDS POCUS"
41,JODIE,724,"REMEMBER DIARY"
41,JODIE,779,"SENSE GREEK"
41,JODIE,784,"SHANGHAI TYCOON"
41,JODIE,799,"SIMON NORTH"
41,JODIE,894,"TOMATOES HELLFIGHTERS"
41,JODIE,912,"TROJAN TOMORROW"
41,JODIE,942,"VIETNAM SMOOCHY"
42,TOM,24,"ANALYZE HOOSIERS"
42,TOM,139,"CHASING FIGHT"
42,TOM,309,"FEUD FROGMEN"
42,TOM,320,"FLAMINGOS CONNECTICUT"
42,TOM,333,"FREAKY POCUS"
42,TOM,500,"KISS GLORY"
42,TOM,502,"KNOCK WARLOCK"
42,TOM,505,"LABYRINTH LEAGUE"
42,TOM,527,"LOLA AGENT"
42,TOM,535,"LOVE SUICIDES"
42,TOM,546,"MADRE GABLES"
42,TOM,568,"MEMENTO ZOOLANDER"
42,TOM,648,"OUTLAW HANKY"
42,TOM,665,"PATTON INTERVIEW"
42,TOM,673,"PERSONAL LADYBUGS"
42,TOM,687,"POCUS PULP"
42,TOM,713,"RAINBOW SHOCK"
42,TOM,738,"ROCKETEER MOTHER"
42,TOM,798,"SILVERADO GOLDFINGER"
42,TOM,861,"SUIT WALLS"
42,TOM,865,"SUNRISE LEAGUE"
42,TOM,867,"SUPER WYOMING"
42,TOM,876,"TARZAN VIDEOTAPE"
42,TOM,890,"TIGHTS DAWN"
42,TOM,907,"TRANSLATION SUMMER"
42,TOM,922,"UNDEFEATED DALMATIONS"
42,TOM,932,"VALLEY PACKER"
43,KIRK,19,"AMADEUS HOLY"
43,KIRK,42,"ARTIST COLDBLOODED"
43,KIRK,56,"BAREFOOT MANCHURIAN"
43,KIRK,89,"BORROWERS BEDAZZLED"
43,KIRK,105,"BULL SHAWSHANK"
43,KIRK,147,"CHOCOLAT HARRY"
43,KIRK,161,"CLUE GRAIL"
43,KIRK,180,"CONSPIRACY SPIRIT"
43,KIRK,239,"DOGMA FAMILY"
43,KIRK,276,"ELEMENT FREDDY"
43,KIRK,330,"FORRESTER COMANCHEROS"
43,KIRK,344,"FURY MURDER"
43,KIRK,359,"GLADIATOR WESTWARD"
43,KIRK,377,"GREASE YOUTH"
43,KIRK,410,"HEAVEN FREEDOM"
43,KIRK,462,"INSIDER ARIZONA"
43,KIRK,533,"LOST BIRD"
43,KIRK,598,"MOSQUITO ARMAGEDDON"
43,KIRK,605,"MULHOLLAND BEAST"
43,KIRK,608,"MURDER ANTITRUST"
43,KIRK,621,"NETWORK PEAK"
43,KIRK,753,"RUSH GOODFELLAS"
43,KIRK,827,"SPICE SORORITY"
43,KIRK,833,"SPLENDOR PATTON"
43,KIRK,917,"TUXEDO MILE"
43,KIRK,958,"WARDROBE PHANTOM"
44,NICK,58,"BEACH HEARTBREAKERS"
44,NICK,84,"BOILED DARES"
44,NICK,88,"BORN SPINAL"
44,NICK,94,"BRAVEHEART HUMAN"
44,NICK,109,"BUTTERFLY CHOCOLAT"
44,NICK,176,"CONGENIALITY QUEST"
44,NICK,242,"DOOM DANCING"
44,NICK,273,"EFFECT GLADIATOR"
44,NICK,322,"FLATLINERS KILLER"
44,NICK,420,"HOLES BRANNIGAN"
44,NICK,434,"HORROR REIGN"
44,NICK,490,"JUMANJI BLADE"
44,NICK,591,"MONSOON CAUSE"
44,NICK,598,"MOSQUITO ARMAGEDDON"
44,NICK,604,"MULAN MOON"
44,NICK,699,"PRIVATE DROP"
44,NICK,751,"RUNAWAY TENENBAUMS"
44,NICK,784,"SHANGHAI TYCOON"
44,NICK,825,"SPEAKEASY DATE"
44,NICK,854,"STRANGERS GRAFFITI"
44,NICK,875,"TALENTED HOMICIDE"
44,NICK,878,"TEEN APOLLO"
44,NICK,883,"TEQUILA PAST"
44,NICK,896,"TOOTSIE PILOT"
44,NICK,902,"TRADING PINOCCHIO"
44,NICK,937,"VARSITY TRIP"
44,NICK,944,"VIRGIN DAISY"
44,NICK,952,"WAGON JAWS"
44,NICK,982,"WOMEN DORADO"
44,NICK,998,"ZHIVAGO CORE"
45,REESE,18,"ALTER VICTORY"
45,REESE,65,"BEHAVIOR RUNAWAY"
45,REESE,66,"BENEATH RUSH"
45,REESE,115,"CAMPUS REMEMBER"
45,REESE,117,"CANDLES GRAPES"
45,REESE,164,"COAST RAINBOW"
45,REESE,187,"CRANES RESERVOIR"
45,REESE,198,"CRYSTAL BREAKING"
45,REESE,219,"DEEP CRUSADE"
45,REESE,330,"FORRESTER COMANCHEROS"
45,REESE,407,"HAWK CHILL"
45,REESE,416,"HIGHBALL POTTER"
45,REESE,463,"INSTINCT AIRPORT"
45,REESE,467,"INTRIGUE WORST"
45,REESE,484,"JERK PAYCHECK"
45,REESE,502,"KNOCK WARLOCK"
45,REESE,503,"KRAMER CHOCOLATE"
45,REESE,508,"LAMBS CINCINATTI"
45,REESE,537,"LOVER TRUMAN"
45,REESE,680,"PINOCCHIO SIMON"
45,REESE,714,"RANDOM GO"
45,REESE,767,"SCALAWAG DUCK"
45,REESE,778,"SECRETS PARADISE"
45,REESE,797,"SILENCE KANE"
45,REESE,810,"SLUMS DUCK"
45,REESE,895,"TOMORROW HUSTLER"
45,REESE,900,"TOWN ARK"
45,REESE,901,"TRACY CIDER"
45,REESE,920,"UNBREAKABLE KARATE"
45,REESE,925,"UNITED PILOT"
45,REESE,975,"WILLOW TRACY"
45,REESE,978,"WISDOM WORKER"
46,PARKER,38,"ARK RIDGEMONT"
46,PARKER,51,"BALLOON HOMEWARD"
46,PARKER,174,"CONFIDENTIAL INTERVIEW"
46,PARKER,254,"DRIVER ANNIE"
46,PARKER,296,"EXPRESS LONELY"
46,PARKER,319,"FISH OPUS"
46,PARKER,407,"HAWK CHILL"
46,PARKER,448,"IDAHO LOVE"
46,PARKER,456,"INCH JET"
46,PARKER,463,"INSTINCT AIRPORT"
46,PARKER,478,"JAWS HARRY"
46,PARKER,538,"LOVERBOY ATTACKS"
46,PARKER,540,"LUCKY FLYING"
46,PARKER,567,"MEET CHOCOLATE"
46,PARKER,731,"RIGHT CRANES"
46,PARKER,766,"SAVANNAH TOWN"
